gene.ID,logFC,logCPM,F,PValue,FDR,p2n1,p3n1,p4n1,Emerge,p2n2,p3n2,p4n2,primordia,p2n3,p3n3,p4n3,no_primordia,Type,Name,Description
Zm00001d046574,1.410766862,1.867254878,18.72619554,0.001293316,0.005233931,2.648238942,2.451827139,2.212035402,2.437367161,2.848308365,1.868799412,1.426997657,2.048035145,10.57036812,3.593104957,3.178475279,5.780649452,gene,,
Zm00001d046761,1.143682285,1.918722248,18.68608206,0.00130316,0.005264224,2.795363328,3.317177894,3.981663724,3.364734982,2.705892947,2.269256428,1.834711273,2.26995355,5.156277131,4.708206495,5.032585858,4.965689828,gene,,Protein gamma response 1
Zm00001d005598,1.53687889,1.18533683,18.59138807,0.001326754,0.005340206,2.206865785,2.74027739,2.654442483,2.533861886,0.85449251,0.934399706,0.917355637,0.902082617,1.546883139,2.849703931,3.575784689,2.657457253,gene,,UDP-glucose 4-epimerase 4
Zm00001d038989,1.782586263,0.99930228,18.55428389,0.001336137,0.005360815,1.618368242,1.153801006,1.769628322,1.513932524,0.284830837,0.800914034,1.325069253,0.803604708,3.222673207,2.354103247,3.046038809,2.874271755,gene,,Rop guanine nucleotide exchange factor 9
Zm00001d030584,1.141291623,2.159910468,18.46719284,0.001358474,0.005429942,5.149353498,5.624779907,3.981663724,4.918599043,2.278646692,1.868799412,3.057852122,2.401766075,5.414090988,5.079907008,5.694768208,5.396255401,gene,,DROUGHT SENSITIVE 1
Zm00001d025908,1.516639334,0.979606898,18.40637675,0.001374335,0.005478629,1.324119471,1.153801006,1.990831862,1.489584113,1.139323346,0.667428361,1.019284041,0.942011916,3.093766279,2.478003418,2.516292929,2.696020875,gene,,OSJNBa0074L08.7 protein
Zm00001d033563,1.471484655,1.323827189,18.38268762,0.001380574,0.005498587,1.912617014,2.596052265,1.216619471,1.908429583,1.424154183,0.934399706,1.426997657,1.261850515,3.609393992,4.212605811,3.046038809,3.622679537,gene,,basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Zm00001d050091,1.296835316,2.291289948,18.34669671,0.001390116,0.005522083,3.089612099,5.336329655,4.092265494,4.17273575,3.417970039,2.135770756,2.853995314,2.802578703,4.51174249,6.938409571,9.535425837,6.995192633,gene,,Putative RING zinc finger domain superfamily protein%253B Ubiquitin-protein ligase/ zinc ion binding protein  
Zm00001d052346,2.089933327,0.950773284,18.23820757,0.001419359,0.005609975,1.324119471,3.461403019,2.654442483,2.479988324,0.284830837,0.667428361,0.50964202,0.487300406,2.449231637,1.734602393,2.118983519,2.100939183,gene,,PAP/OAS1 substrate-binding domain superfamily
Zm00001d020900,1.310480376,1.297461224,18.11956004,0.001452183,0.005703762,1.912617014,1.73070151,1.990831862,1.878050129,1.139323346,1.601828067,1.325069253,1.355406889,3.609393992,2.72580376,3.840657629,3.391951794,gene,,Ribonuclease Z chloroplastic
Zm00001d023710,1.026624134,2.260622967,18.04010651,0.00147467,0.005772934,3.972358413,4.759429152,3.539256644,4.09034807,2.421062111,3.604113151,3.363637334,3.129604199,4.51174249,6.690609229,8.078624668,6.426992129,gene,,Small RNA degrading nuclease 5
Zm00001d042727,1.394411632,2.390539643,17.98423931,0.00149073,0.005824314,2.059741399,1.586476384,6.525504437,3.390574074,2.421062111,3.337141807,3.465565738,3.074589885,7.992229554,4.584306324,12.44902818,8.341854685,gene,,Fructose-16-bisphosphatase cytosolic
Zm00001d029096,1.317485529,1.523763855,17.9495501,0.001500807,0.005858558,2.206865785,2.307602013,2.654442483,2.38963676,1.139323346,0.934399706,2.548210101,1.540644384,3.609393992,3.097504273,4.900149389,3.869015884,gene,,
Zm00001d027375,1.065088026,4.342209416,17.83293279,0.001535283,0.005955391,34.57423063,24.22982114,16.14785844,24.98397007,9.399417606,11.61325349,13.04683572,11.35316894,23.97668866,20.19572786,28.2089681,24.12712821,gene,,LysM domain containing protein  
Zm00001d032261,1.354930159,1.946595974,17.7356126,0.001564779,0.006048006,2.942487713,2.884502516,4.092265494,3.306418575,0.996907928,2.93668479,2.344353293,2.09264867,5.542997916,5.823308033,4.635276449,5.333860799,gene,,Cyclopropane-fatty-acyl-phospholipid synthase
Zm00001d022468,1.188886469,2.607664333,17.70801654,0.001573265,0.006073701,5.590726656,2.451827139,4.424070805,4.155541533,2.705892947,4.671998529,4.688706587,4.022199354,9.539112693,9.540313161,8.740807017,9.273410957,gene,,Retrotransposon-like protein
Zm00001d044988,1.354896058,1.422245338,17.65173596,0.001590743,0.006127929,1.471243857,2.163376887,1.659026552,1.764549099,0.712077091,1.735313739,2.140496485,1.529295772,3.480487064,3.840905298,4.502839979,3.94141078,gene,,
Zm00001d005928,2.540123989,0.631445016,17.62578567,0.00159888,0.006146017,0.735621928,2.307602013,1.216619471,1.419947804,0.142415418,0.266971345,0.611570424,0.340319062,2.449231637,1.36290188,2.648729399,2.153620972,gene,,D-type cyclin  
Zm00001d038976,1.345564953,2.294894518,17.33504979,0.001693517,0.006432266,5.44360227,7.93238192,5.419486736,6.265156975,1.993815856,2.002285084,2.548210101,2.181437014,4.51174249,3.964805469,8.475934077,5.650827346,gene,,cytochrome c oxidase 19-2
Zm00001d053127,1.460092897,1.952853806,17.31096447,0.001701652,0.006452187,6.179224198,5.624779907,4.424070805,5.409358303,1.424154183,1.601828067,1.426997657,1.484326636,3.73830092,2.72580376,5.959641148,4.14124861,gene,,Long chain acyl-CoA synthetase 2
Zm00001d011613,1.059572677,2.237542652,17.30278333,0.001704426,0.006459962,4.560855956,4.4709789,2.875646023,3.969160293,3.27555462,4.271541512,1.936639677,3.16124527,7.089881056,5.947208204,6.224514088,6.420534449,gene,,Ribosomal L18p/L5e family protein
Zm00001d051456,3.152471834,1.284615356,17.09257675,0.001777583,0.006679118,3.089612099,5.480554781,3.649858414,4.073341765,0.142415418,0,0.50964202,0.21735248,3.996114777,1.239001709,1.854110579,2.363075688,gene,GRF-transcription factor 9,Growth-regulating factor  
Zm00001d036933,1.850424264,3.51933616,17.05086221,0.001792542,0.006723264,7.503343669,7.93238192,6.414902667,7.283542752,0.712077091,3.604113151,13.25069253,5.85562759,10.57036812,17.84162461,32.31449867,20.2421638,gene,,Aldehyde dehydrogenase family 2 member C4
Zm00001d050288,1.717593923,0.855250289,17.00788117,0.001808113,0.006766782,1.765492628,2.74027739,0.995415931,1.83372865,0.85449251,0.533942689,0.611570424,0.666668541,2.449231637,2.478003418,1.854110579,2.260448545,gene,,
Zm00001d007187,1.749343479,1.862849941,16.94767616,0.001830195,0.006830814,4.266607184,3.317177894,2.101433632,3.228406237,0.427246255,3.470627479,1.019284041,1.639052591,5.027370203,7.434010255,3.708221159,5.389867206,gene,,hydroxyproline-rich glycoprotein family protein
Zm00001d025319,1.008509,4.157838344,16.89585325,0.00184946,0.006884016,7.797592441,11.53801006,18.58109738,12.63889996,6.123862986,7.07474063,25.1763158,12.79163981,13.92194825,11.02711521,55.62331738,26.85746028,gene,,Probable BOI-related E3 ubiquitin-protein ligase 2
Zm00001d006738,1.254971991,1.407861004,16.8160882,0.001879588,0.006975802,2.795363328,3.461403019,3.871061954,3.375942767,0.85449251,1.067885378,1.426997657,1.116458515,2.449231637,2.72580376,2.913602339,2.696212579,gene,,Cytoplasmic protein of eukaryotic origin (38.3 kD)
Zm00001d045179,1.056310394,1.864336944,16.74623768,0.001906452,0.007054106,1.618368242,2.307602013,3.207451334,2.377807196,2.421062111,2.402742101,2.650138506,2.491314239,3.609393992,5.947208204,6.092077618,5.216226605,gene,,Fanconi-associated nuclease 1 homolog
Zm00001d053144,1.598137504,0.735596693,16.70580262,0.001922212,0.007094936,2.059741399,1.874926636,1.327221241,1.753963092,0.569661673,0.800914034,0.50964202,0.626739242,1.933603924,1.982402735,1.854110579,1.923372413,gene,,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Zm00001d016938,1.326318947,2.384847652,16.70064679,0.001924233,0.007098715,2.648238942,1.874926636,2.875646023,2.466270534,2.990723784,2.135770756,5.300277011,3.475590517,10.31255426,9.788113502,6.224514088,8.775060618,gene,sucrose transporter5, sucrose transporter GRMZM2G081589
Zm00001d024764,1.319801421,1.087613865,16.63528479,0.001950071,0.00716641,1.0298707,1.586476384,1.990831862,1.535726315,0.996907928,0.800914034,1.630854465,1.142892142,2.191417781,2.72580376,3.708221159,2.875147567,gene,,F-box protein SKIP19
Zm00001d044833,1.192580935,2.045051738,16.63494276,0.001950207,0.00716641,1.176995085,2.019151761,2.875646023,2.023930957,1.993815856,2.803199117,3.873279354,2.890098109,7.605508769,5.699407862,6.356950558,6.55395573,gene,,Protein SUR2  
Zm00001d052133,1.851559352,1.214674274,16.59528373,0.001966088,0.00720993,2.501114556,3.605628145,3.318053104,3.141598602,0.85449251,0.800914034,0.407713616,0.68770672,2.964859351,1.486802051,2.913602339,2.455087914,gene,Homeobox-transcription factor 83,Homeodomain leucine zipper family IV protein%253B Putative homeobox/lipid-binding domain family protein  
Zm00001d022225,1.353461451,1.359762703,16.59163184,0.001967558,0.007212359,1.912617014,2.019151761,2.322637173,2.084801983,0.712077091,1.468342395,1.834711273,1.33837692,3.73830092,2.973604102,3.708221159,3.473375394,gene,,Amelogenin like protein  
Zm00001d018235,1.563524634,1.351329749,16.56057447,0.001980113,0.007244997,1.471243857,1.586476384,0.995415931,1.351045391,0.996907928,0.800914034,2.242424889,1.34674895,4.253928633,4.460406153,3.708221159,4.140851982,gene,,
Zm00001d023385,1.768532119,1.751256298,16.55840665,0.001980993,0.007245248,2.206865785,2.596052265,2.765044253,2.522654101,0.284830837,1.20137105,3.057852122,1.51468467,5.542997916,4.584306324,5.429895268,5.185733169,gene,phytosulfokine4, phytosulfokine4
Zm00001d034877,1.172861054,4.107848393,16.4719436,0.00201647,0.007343422,13.53544348,12.8360362,11.50258409,12.62468792,4.699708803,13.08159588,17.6336139,11.80497286,25.26575794,29.11654017,24.50074694,26.29434835,gene,,Protein BREVIS RADIX
Zm00001d002132,1.476072453,5.433643183,16.45285657,0.002024404,0.007366305,10.88720454,24.51827139,40.14844255,25.18463949,7.548017168,20.95725054,40.46557641,22.99028137,22.30089859,23.4171323,195.4762297,80.39808685,gene,,
Zm00001d036770,2.328880583,1.466984418,16.31309927,0.002083642,0.00753122,3.678109642,3.605628145,3.318053104,3.533930297,0.284830837,1.067885378,0.50964202,0.620786078,6.703160271,1.734602393,1.986547049,3.474769904,gene,,GDSL esterase/lipase 
Zm00001d051111,2.117360847,1.734605258,16.27415289,0.002100516,0.007579939,3.678109642,3.749853271,1.990831862,3.139598258,0.569661673,0.266971345,2.446281697,1.094304905,4.640649418,3.840905298,6.621823498,5.034459405,gene,,DExH-box ATP-dependent RNA helicase DExH17
Zm00001d021588,1.025876307,1.82133124,16.07186344,0.002190829,0.007839315,2.059741399,2.74027739,2.322637173,2.374218654,2.421062111,2.135770756,2.75206691,2.436299925,3.73830092,5.203807178,6.092077618,5.011395239,gene,budding unhibited by benzimidazoles homolog1,Mitotic checkpoint serine/threonine-protein kinase BUB1
Zm00001d044927,1.964435417,0.666272825,16.0423063,0.002204409,0.00787686,0.441373157,0.288450252,0.33180531,0.35387624,0.142415418,0.533942689,1.426997657,0.701118588,3.480487064,1.982402735,3.178475279,2.880455026,gene,cyclin-dependent kinase inhibitor7,Cyclin-dependent kinase inhibitor 2
Zm00001d018241,1.364377014,1.210007423,16.03634409,0.002207161,0.007885114,1.765492628,1.298026132,1.327221241,1.463580001,1.281738764,0.667428361,1.936639677,1.295268934,3.609393992,1.982402735,4.635276449,3.409024392,gene,,DNA-3-methyladenine glycosylase  
Zm00001d020679,1.308636071,1.750029149,15.99148018,0.002227997,0.007946835,1.618368242,2.019151761,3.539256644,2.392258883,1.993815856,1.067885378,2.853995314,1.971898849,3.73830092,5.575507691,5.165022328,4.82627698,gene,,
Zm00001d043990,1.272881997,1.654403481,15.94544662,0.002249621,0.008009565,2.648238942,3.605628145,3.871061954,3.374976347,1.566569601,0.800914034,2.242424889,1.536636175,3.351580135,3.097504273,4.767712919,3.738932442,gene,,Calcium-dependent lipid-binding (CaLB domain) family protein
Zm00001d047728,1.577044587,1.291612845,15.94241274,0.002251055,0.008013073,1.324119471,0.432675377,0.995415931,0.917403593,0.569661673,0.934399706,2.650138506,1.384733295,4.51174249,2.72580376,5.297458798,4.178335016,gene,,Putative MAPKKK family protein kinase  
Zm00001d029464,2.64463173,1.064809365,15.89137324,0.002275341,0.008086631,1.765492628,2.74027739,1.659026552,2.05493219,0,0.400457017,0.917355637,0.439270884,1.160162355,1.734602393,6.356950558,3.083905102,gene,,GS3-like protein  
Zm00001d039975,1.023835496,2.093612679,15.67186953,0.002383418,0.00838563,5.296477884,6.634355787,7.852725679,6.594519783,1.566569601,1.334856723,2.446281697,1.78256934,3.222673207,3.345304615,4.370403509,3.64612711,gene,,
Zm00001d045927,1.048679256,2.043940786,15.61450478,0.002412664,0.00845958,6.032099813,5.047879403,5.530088506,5.536689241,1.566569601,2.135770756,2.242424889,1.981588415,3.351580135,4.708206495,4.370403509,4.143396713,gene,,Diacylglycerol O-acyltransferase 2
Zm00001d014584,1.013758224,2.245350426,15.60513948,0.002417479,0.008473512,3.38386087,3.317177894,3.207451334,3.302830033,4.414877966,3.070170462,2.75206691,3.412371779,5.414090988,6.938409571,8.078624668,6.810375076,gene,,Replication protein A 32 kDa subunit A
Zm00001d039331,1.040115568,1.87399259,15.57918509,0.002430884,0.008510715,2.795363328,3.028727642,1.990831862,2.604974277,2.563477529,2.002285084,2.853995314,2.473252642,5.027370203,5.575507691,4.900149389,5.167675761,gene,,V-type proton ATPase subunit E
Zm00001d024528,1.45750509,0.826607502,15.56998471,0.002435657,0.008520744,0.735621928,1.442251258,1.437823012,1.205232066,0.85449251,0.667428361,1.121212445,0.881044439,2.062510853,1.982402735,3.310911749,2.451941779,gene,,Choline-phosphate cytidylyltransferase B  
Zm00001d039450,1.256975088,1.516388061,15.54127016,0.002450626,0.008558021,1.471243857,0.721125629,1.106017701,1.099462396,1.281738764,1.868799412,2.650138506,1.933558894,5.027370203,4.708206495,4.370403509,4.701993402,gene,,Probable phosphopantothenoylcysteine decarboxylase
Zm00001d039261,1.208907217,1.356111664,15.53170602,0.002455636,0.008567643,3.089612099,2.74027739,2.433238943,2.754376144,1.424154183,0.934399706,1.426997657,1.261850515,3.093766279,2.72580376,3.046038809,2.955202949,gene,,
Zm00001d035306,2.288641313,1.25666081,15.37542442,0.002539257,0.008792956,4.119482799,2.163376887,4.313469035,3.532109574,0.427246255,0.667428361,0.305785212,0.466819943,4.51174249,0.619500855,2.251419989,2.460887778,gene,,
Zm00001d051585,1.404302443,0.815953254,15.25082559,0.002608367,0.008975497,1.176995085,1.442251258,0.995415931,1.204887425,0.569661673,1.067885378,1.019284041,0.885610364,2.191417781,3.097504273,1.986547049,2.425156368,gene,,
Zm00001d043293,1.687652392,0.654658507,15.22891416,0.002620751,0.009011166,1.176995085,1.009575881,1.106017701,1.097529556,0.284830837,0.533942689,1.121212445,0.64666199,2.320324709,1.858502564,2.383856459,2.187561244,gene,cytokinin oxidase 4, cytokinin oxidase 4
Zm00001d008597,1.508658394,2.219193847,15.20246132,0.002635796,0.009057663,8.238965598,6.345905536,7.520920368,7.368597167,0.712077091,0.800914034,2.955923718,1.489638281,3.996114777,4.336505982,4.767712919,4.366777892,gene,,Protein DAMAGED DNA-BINDING 2
Zm00001d015326,1.351994199,1.179388846,15.18355372,0.002646612,0.009084858,2.059741399,1.73070151,1.548424782,1.779622564,1.993815856,0.934399706,0.815427232,1.247880931,3.480487064,2.354103247,3.443348219,3.092646177,gene,,Formin-like protein 5
Zm00001d002441,1.566359976,1.102216435,15.16963444,0.002654609,0.009099854,1.0298707,0.432675377,0.33180531,0.598117129,1.139323346,1.334856723,1.325069253,1.266416441,2.964859351,2.72580376,5.827204678,3.839289263,gene,,P-loop containing nucleoside triphosphate hydrolases superfamily protein
Zm00001d024530,2.298657832,1.682774355,15.11914116,0.00268386,0.009171651,5.149353498,8.365057297,2.875646023,5.463352273,0.427246255,0.533942689,0.815427232,0.592205392,1.417976211,2.973604102,4.900149389,3.097243234,gene,,alpha/beta-Hydrolases superfamily protein
Zm00001d019185,1.439441735,1.092972589,15.05906104,0.002719167,0.009276332,1.618368242,1.874926636,1.548424782,1.68057322,0.712077091,1.601828067,0.917355637,1.077086932,3.093766279,2.354103247,3.310911749,2.919593758,gene,,Pentatricopeptide repeat-containing protein  mitochondrial
Zm00001d050790,1.047597545,2.293529528,14.97997993,0.002766488,0.009409011,3.236736485,4.903654278,3.760460184,3.966950316,2.705892947,3.337141807,3.669422546,3.237485767,7.476601841,4.708206495,8.078624668,6.754477668,gene,,DNA binding protein%253B DNA binding protein isoform 1%253B DNA binding protein isoform 2%253B DNA binding protein isoform 3  
Zm00001d033004,1.011625391,2.014051115,14.93228746,0.002795502,0.00949503,3.236736485,3.605628145,4.202867265,3.681743965,2.990723784,2.803199117,1.936639677,2.576854193,4.51174249,5.327707349,5.562331738,5.133927193,gene,,Protein kinase 2B chloroplastic
Zm00001d005399,1.266999476,1.482383255,14.92853808,0.002797798,0.009499216,2.206865785,2.019151761,2.212035402,2.14601765,0.996907928,1.868799412,1.834711273,1.566806204,3.996114777,4.832106666,2.781165869,3.869795771,gene,,kinesin-like protein
Zm00001d043271,1.404823008,3.835937464,14.91584576,0.002805588,0.009517416,18.68479698,17.16278997,19.57651331,18.47470009,4.272462548,5.205941218,9.071627961,6.183343909,23.20324709,5.45160752,23.83856459,17.4978064,gene,,BTB/POZ domain-containing protein 
Zm00001d049648,1.195705933,2.314227166,14.88240484,0.002826237,0.009574165,4.707980341,7.643931668,3.649858414,5.333923475,2.421062111,2.135770756,3.465565738,2.674132868,5.800811773,5.947208204,7.019132908,6.255717628,gene,,Protein STICHEL-like 2
Zm00001d043273,1.564743783,1.116512425,14.86312672,0.002838223,0.009609067,2.059741399,1.874926636,2.433238943,2.122635659,0.284830837,0.934399706,1.426997657,0.882076066,1.933603924,3.345304615,2.781165869,2.686691469,gene,,SR protein related family member  
